user_id,channel,record_datetime,duration_hhmmss,gender,age,province,age_group,time_of_day,seconds_viewed
988056,E! Entertainment,2016-03-31T17:35:00.000Z,1899-12-31T00:00:00.000Z,male,37,Western Cape,adults,Evening,0
18031,Supersport Live Events,2016-01-28T18:49:00.000Z,1899-12-31T00:00:42.000Z,female,37,Gauteng,adults,Evening,42
18031,CNN,2016-01-06T23:00:00.000Z,1899-12-31T00:24:51.000Z,female,37,Gauteng,adults,Night,1491
808958,SuperSport Blitz,2016-02-21T17:13:00.000Z,1899-12-31T00:08:36.000Z,male,25,Gauteng,youth,Evening,516
808958,Trace TV,2016-02-20T13:26:00.000Z,1899-12-31T00:00:39.000Z,male,25,Gauteng,youth,Afternoon,39
808958,Channel O,2016-02-20T17:14:00.000Z,1899-12-31T00:00:27.000Z,male,25,Gauteng,youth,Evening,27
808958,Boomerang,2016-03-02T09:10:00.000Z,1899-12-31T00:09:10.000Z,male,25,Gauteng,youth,Morning,550
808958,Cartoon Network,2016-02-21T13:56:00.000Z,1899-12-31T00:17:16.000Z,male,25,Gauteng,youth,Afternoon,1036
808958,Trace TV,2016-02-24T18:21:00.000Z,1899-12-31T00:14:51.000Z,male,25,Gauteng,youth,Evening,891
808958,Cartoon Network,2016-02-24T10:38:00.000Z,1899-12-31T00:00:12.000Z,male,25,Gauteng,youth,Morning,12
808958,Boomerang,2016-03-01T18:49:00.000Z,1899-12-31T00:00:40.000Z,male,25,Gauteng,youth,Evening,40
840343,Trace TV,2016-03-05T18:37:00.000Z,1899-12-31T00:05:18.000Z,male,36,Limpopo,adults,Evening,318
1106156,SuperSport Blitz,2016-03-31T20:16:00.000Z,1899-12-31T00:05:06.000Z,male,18,Mpumalanga,youth,Evening,306
793616,CNN,2016-01-25T04:11:00.000Z,1899-12-31T00:00:02.000Z,male,29,Gauteng,youth,Night,2
793616,Africa Magic,2016-01-24T14:16:00.000Z,1899-12-31T00:03:34.500Z,male,29,Gauteng,youth,Afternoon,214
939622,Boomerang,2016-03-27T23:23:00.000Z,1899-12-31T00:00:04.000Z,male,38,Mpumalanga,adults,Night,4
939622,kykNET,2016-03-28T13:14:00.000Z,1899-12-31T00:02:06.000Z,male,38,Mpumalanga,adults,Afternoon,126
939622,CNN,2016-03-30T13:29:00.000Z,1899-12-31T00:00:19.000Z,male,38,Mpumalanga,adults,Afternoon,19
868925,SuperSport Blitz,2016-03-08T10:27:00.000Z,1899-12-31T00:00:20.000Z,male,28,Gauteng,youth,Morning,20
764342,SuperSport Blitz,2016-02-02T06:11:00.000Z,1899-12-31T00:03:48.000Z,male,38,Eastern Cape,adults,Morning,228
808961,Boomerang,2016-02-20T01:51:00.000Z,1899-12-31T00:24:00.000Z,male,27,Gauteng,youth,Night,1440
808961,Boomerang,2016-02-22T16:24:00.000Z,1899-12-31T00:06:59.000Z,male,27,Gauteng,youth,Afternoon,419
853655,SawSee,2016-02-16T15:45:00.000Z,1899-12-31T00:00:00.000Z,male,20,Gauteng,youth,Afternoon,0
939624,Trace TV,2016-03-22T18:50:00.000Z,1899-12-31T00:01:21.000Z,male,19,Gauteng,youth,Evening,81
939624,Vuzu,2016-03-20T10:36:00.000Z,1899-12-31T00:00:53.000Z,male,19,Gauteng,youth,Morning,53
939624,Vuzu,2016-03-20T10:44:00.000Z,1899-12-31T00:02:09.000Z,male,19,Gauteng,youth,Morning,129
939624,Boomerang,2016-03-31T21:12:00.000Z,1899-12-31T00:00:00.000Z,male,19,Gauteng,youth,Night,0
939624,Trace TV,2016-03-31T21:22:00.000Z,1899-12-31T00:59:00.000Z,male,19,Gauteng,youth,Night,3540
939624,Vuzu,2016-03-16T17:07:00.000Z,1899-12-31T00:00:15.000Z,male,19,Gauteng,youth,Evening,15
2203312,Vuzu,2016-03-31T20:46:00.000Z,1899-12-31T00:00:22.500Z,male,54,Western Cape,adults,Evening,22
808965,SuperSport Blitz,2016-02-18T08:55:00.000Z,1899-12-31T00:00:10.000Z,male,36,Western Cape,adults,Morning,10
808965,Supersport Live Events,2016-02-15T19:55:00.000Z,1899-12-31T00:00:30.000Z,male,36,Western Cape,adults,Evening,30
808965,ICC Cricket World Cup 2011,2016-02-24T12:14:00.000Z,1899-12-31T00:04:04.000Z,male,36,Western Cape,adults,Afternoon,244
808965,Supersport Live Events,2016-02-18T06:44:00.000Z,1899-12-31T00:01:00.000Z,male,36,Western Cape,adults,Morning,60
808965,Supersport Live Events,2016-02-06T06:42:00.000Z,1899-12-31T00:02:12.000Z,male,36,Western Cape,adults,Morning,132
808965,ICC Cricket World Cup 2011,2016-03-06T09:16:00.000Z,1899-12-31T00:19:10.000Z,male,36,Western Cape,adults,Morning,1150
808965,E! Entertainment,2016-02-09T18:54:00.000Z,1899-12-31T00:01:12.000Z,male,36,Western Cape,adults,Evening,72
788672,Boomerang,2016-02-11T19:21:00.000Z,1899-12-31T00:00:19.000Z,male,39,Gauteng,adults,Evening,19
788672,Africa Magic,2016-01-19T15:29:00.000Z,1899-12-31T00:00:24.000Z,male,39,Gauteng,adults,Afternoon,24
808966,Supersport Live Events,2016-03-13T10:06:00.000Z,1899-12-31T00:00:38.000Z,male,21,Free State,youth,Morning,38
808966,Supersport Live Events,2016-03-13T16:22:00.000Z,1899-12-31T00:10:02.000Z,male,21,Free State,youth,Afternoon,602
808966,Supersport Live Events,2016-01-19T20:29:00.000Z,1899-12-31T00:34:06.000Z,male,21,Free State,youth,Evening,2046
808966,ICC Cricket World Cup 2011,2016-03-23T08:40:00.000Z,1899-12-31T01:16:40.000Z,male,21,Free State,youth,Morning,4600
808966,Boomerang,2016-03-19T20:17:00.000Z,1899-12-31T00:37:25.000Z,male,21,Free State,youth,Evening,2245
808966,Africa Magic,2016-01-27T19:25:00.000Z,1899-12-31T00:00:23.000Z,male,21,Free State,youth,Evening,23
808966,Africa Magic,2016-03-20T13:54:00.000Z,1899-12-31T00:00:53.000Z,male,21,Free State,youth,Afternoon,53
808966,Supersport Live Events,2016-03-20T20:18:00.000Z,1899-12-31T00:00:00.000Z,male,21,Free State,youth,Evening,0
808966,Supersport Live Events,2016-03-20T14:40:00.000Z,1899-12-31T00:00:00.000Z,male,21,Free State,youth,Afternoon,0
808966,SuperSport Blitz,2016-02-23T04:06:00.000Z,1899-12-31T01:48:38.000Z,male,21,Free State,youth,Night,6518
808966,SuperSport Blitz,2016-03-24T04:14:00.000Z,1899-12-31T00:00:00.000Z,male,21,Free State,youth,Night,0
633678,Channel O,2016-02-11T19:05:00.000Z,1899-12-31T00:00:00.000Z,None,0,None,children,Evening,0
786099,E! Entertainment,2016-02-09T14:10:00.000Z,1899-12-31T00:00:48.000Z,male,30,Gauteng,youth,Afternoon,48
808969,Supersport Live Events,2016-03-03T08:06:00.000Z,1899-12-31T00:00:42.000Z,male,18,Gauteng,youth,Morning,42
808969,Trace TV,2016-03-08T10:47:00.000Z,1899-12-31T00:02:03.000Z,male,18,Gauteng,youth,Morning,123
808969,Supersport Live Events,2016-01-12T19:58:00.000Z,1899-12-31T00:55:44.000Z,male,18,Gauteng,youth,Evening,3344
808969,Trace TV,2016-01-13T16:40:00.000Z,1899-12-31T00:01:24.000Z,male,18,Gauteng,youth,Afternoon,84
808969,Cartoon Network,2016-01-11T20:00:00.000Z,1899-12-31T00:00:32.000Z,male,18,Gauteng,youth,Evening,32
859311,Boomerang,2016-03-08T19:53:00.000Z,1899-12-31T00:14:20.000Z,male,21,Kwazulu Natal,youth,Evening,860
859311,Trace TV,2016-03-10T18:00:00.000Z,1899-12-31T00:24:57.000Z,male,21,Kwazulu Natal,youth,Evening,1497
859311,Channel O,2016-03-10T19:04:00.000Z,1899-12-31T00:23:36.000Z,male,21,Kwazulu Natal,youth,Evening,1416
808971,Boomerang,2016-02-18T18:28:00.000Z,1899-12-31T00:00:57.000Z,male,36,Gauteng,adults,Evening,57
808971,Boomerang,2016-02-07T13:41:00.000Z,1899-12-31T00:01:06.000Z,male,36,Gauteng,adults,Afternoon,66
808971,Boomerang,2016-02-07T20:15:00.000Z,1899-12-31T00:04:53.000Z,male,36,Gauteng,adults,Evening,293
808971,Channel O,2016-01-26T14:16:00.000Z,1899-12-31T00:01:36.000Z,male,36,Gauteng,adults,Afternoon,96
808971,Boomerang,2016-03-30T19:19:00.000Z,1899-12-31T00:00:00.000Z,male,36,Gauteng,adults,Evening,0
808971,Boomerang,2016-03-25T14:23:00.000Z,1899-12-31T00:07:27.000Z,male,36,Gauteng,adults,Afternoon,447
830980,Boomerang,2016-03-17T10:13:00.000Z,1899-12-31T00:03:10.000Z,male,42,Kwazulu Natal,adults,Morning,190
792729,Trace TV,2016-03-30T17:50:00.000Z,1899-12-31T00:02:00.000Z,None,0,None,children,Evening,120
820387,SuperSport Blitz,2016-01-27T13:54:00.000Z,1899-12-31T00:12:08.000Z,male,15,Limpopo,children,Afternoon,728
820387,Cartoon Network,2016-01-27T09:52:00.000Z,1899-12-31T00:01:27.000Z,male,15,Limpopo,children,Morning,87
820387,Channel O,2016-01-25T10:07:00.000Z,1899-12-31T00:00:57.000Z,male,15,Limpopo,children,Morning,57
820387,SuperSport Blitz,2016-01-26T19:30:00.000Z,1899-12-31T00:07:30.000Z,male,15,Limpopo,children,Evening,450
892515,SuperSport Blitz,2016-03-23T07:31:00.000Z,1899-12-31T00:00:10.000Z,male,34,Western Cape,youth,Morning,10
892515,Supersport Live Events,2016-03-18T11:13:00.000Z,1899-12-31T00:10:28.000Z,male,34,Western Cape,youth,Morning,628
2203323,ICC Cricket World Cup 2011,2016-02-24T14:56:00.000Z,1899-12-31T00:04:06.000Z,male,43,Free State,adults,Afternoon,246
2203323,Channel O,2016-02-24T19:43:00.000Z,1899-12-31T00:00:27.000Z,male,43,Free State,adults,Evening,27
2203323,Africa Magic,2016-02-27T09:07:00.000Z,1899-12-31T00:05:07.000Z,male,43,Free State,adults,Morning,307
808976,SuperSport Blitz,2016-03-02T15:30:00.000Z,1899-12-31T00:18:34.000Z,male,46,Gauteng,adults,Afternoon,1114
866192,SawSee,2016-03-23T20:07:00.000Z,1899-12-31T00:00:37.000Z,None,0,None,children,Evening,37
866192,Trace TV,2016-03-26T04:50:00.000Z,1899-12-31T00:04:42.000Z,None,0,None,children,Night,282
866192,Vuzu,2016-03-26T20:57:00.000Z,1899-12-31T00:00:00.000Z,None,0,None,children,Evening,0
930014,ICC Cricket World Cup 2011,2016-03-30T13:51:00.000Z,1899-12-31T00:05:28.000Z,male,33,Gauteng,youth,Afternoon,328
930015,kykNET,2016-03-31T08:09:00.000Z,1899-12-31T00:08:21.000Z,male,19,Western Cape,youth,Morning,501
930015,ICC Cricket World Cup 2011,2016-03-30T15:22:00.000Z,1899-12-31T01:25:30.000Z,male,19,Western Cape,youth,Afternoon,5130
930015,ICC Cricket World Cup 2011,2016-03-29T21:33:00.000Z,1899-12-31T00:01:18.000Z,male,19,Western Cape,youth,Night,78
1297586,SuperSport Blitz,2016-03-09T04:51:00.000Z,1899-12-31T00:00:00.000Z,male,53,Kwazulu Natal,adults,Night,0
866195,MK,2016-03-12T00:19:00.000Z,1899-12-31T00:01:11.000Z,male,32,Eastern Cape,youth,Night,71
820398,Supersport Live Events,2016-02-26T21:25:00.000Z,1899-12-31T00:00:00.000Z,male,28,Kwazulu Natal,youth,Night,0
820398,Supersport Live Events,2016-02-26T21:47:00.000Z,1899-12-31T00:00:52.000Z,male,28,Kwazulu Natal,youth,Night,52
820398,Africa Magic,2016-03-05T22:03:00.000Z,1899-12-31T00:10:58.500Z,male,28,Kwazulu Natal,youth,Night,658
820398,Channel O,2016-03-01T05:01:00.000Z,1899-12-31T00:07:39.000Z,male,28,Kwazulu Natal,youth,Morning,459
803542,Trace TV,2016-03-31T14:52:00.000Z,1899-12-31T00:29:03.000Z,male,36,Kwazulu Natal,adults,Afternoon,1743
593622,Trace TV,2016-01-21T12:05:00.000Z,1899-12-31T00:09:00.000Z,female,27,Gauteng,youth,Afternoon,540
831755,Cartoon Network,2016-03-15T13:31:00.000Z,1899-12-31T00:00:00.000Z,male,30,Gauteng,youth,Afternoon,0
831755,E! Entertainment,2016-03-01T16:03:00.000Z,1899-12-31T00:00:32.000Z,male,30,Gauteng,youth,Afternoon,32
771848,Break in transmission,2016-02-11T11:39:00.000Z,1899-12-31T00:00:12.000Z,male,28,Gauteng,youth,Morning,12
771848,Boomerang,2016-02-10T19:55:00.000Z,1899-12-31T00:09:04.000Z,male,28,Gauteng,youth,Evening,544
771848,Boomerang,2016-01-01T18:54:00.000Z,1899-12-31T00:01:50.000Z,male,28,Gauteng,youth,Evening,110
771848,Supersport Live Events,2016-01-22T13:02:00.000Z,1899-12-31T00:02:04.000Z,male,28,Gauteng,youth,Afternoon,124
771848,Supersport Live Events,2016-01-18T12:43:00.000Z,1899-12-31T00:01:26.000Z,male,28,Gauteng,youth,Afternoon,86
764355,Channel O,2016-01-22T14:42:00.000Z,1899-12-31T00:00:09.000Z,male,24,Gauteng,youth,Afternoon,9
2255559,Supersport Live Events,2016-03-28T13:22:00.000Z,1899-12-31T00:01:08.000Z,male,27,Mpumalanga,youth,Afternoon,68
2255559,M-Net,2016-03-30T18:57:00.000Z,1899-12-31T00:00:38.000Z,male,27,Mpumalanga,youth,Evening,38
919180,Supersport Live Events,2016-03-26T09:08:00.000Z,1899-12-31T00:06:00.000Z,male,36,Western Cape,adults,Morning,360
771849,Africa Magic,2016-02-19T21:17:00.000Z,1899-12-31T00:07:53.500Z,male,55,Gauteng,adults,Night,473
771849,SawSee,2016-02-19T21:22:00.000Z,1899-12-31T00:01:42.000Z,male,55,Gauteng,adults,Night,102
771849,Supersport Live Events,2016-02-06T15:00:00.000Z,1899-12-31T00:00:24.000Z,male,55,Gauteng,adults,Afternoon,24
808979,E! Entertainment,2016-02-22T19:30:00.000Z,1899-12-31T00:04:52.000Z,female,26,Free State,youth,Evening,292
866197,Trace TV,2016-03-11T17:13:00.000Z,1899-12-31T02:59:03.000Z,female,10,Kwazulu Natal,children,Evening,10743
777084,Supersport Live Events,2016-02-06T16:08:00.000Z,1899-12-31T00:00:00.000Z,male,28,North West,youth,Afternoon,0
621621,SawSee,2016-01-17T15:21:00.000Z,1899-12-31T00:00:28.000Z,male,23,Gauteng,youth,Afternoon,28
808983,CNN,2016-02-15T20:41:00.000Z,1899-12-31T00:02:01.000Z,male,45,Western Cape,adults,Evening,121
772142,Boomerang,2016-03-10T20:10:00.000Z,1899-12-31T00:01:26.000Z,male,32,Western Cape,youth,Evening,86
808983,SuperSport Live Events,2016-02-13T19:34:00.000Z,1899-12-31T00:00:00.000Z,male,45,Western Cape,adults,Evening,0
771003,ICC Cricket World Cup 2011,2016-02-26T11:17:00.000Z,1899-12-31T00:01:38.000Z,male,31,Western Cape,youth,Morning,98
771003,Cartoon Network,2016-02-26T14:11:00.000Z,1899-12-31T00:01:28.000Z,male,31,Western Cape,youth,Afternoon,88
771003,SawSee,2016-02-27T16:24:00.000Z,1899-12-31T00:00:42.000Z,male,31,Western Cape,youth,Afternoon,42
808984,kykNET,2016-02-19T15:58:00.000Z,1899-12-31T00:01:57.000Z,male,42,Western Cape,adults,Afternoon,117
771855,Africa Magic,2016-02-19T01:15:00.000Z,1899-12-31T00:08:34.500Z,female,45,North West,adults,Night,514
733281,Trace TV,2016-01-26T16:09:00.000Z,1899-12-31T00:00:06.000Z,male,35,Gauteng,youth,Afternoon,6
892523,Africa Magic,2016-03-18T13:20:00.000Z,1899-12-31T00:00:42.000Z,male,29,Limpopo,youth,Afternoon,42
892523,Africa Magic,2016-03-19T11:08:00.000Z,1899-12-31T00:00:47.500Z,male,29,Limpopo,youth,Morning,47
892523,ICC Cricket World Cup 2011,2016-03-16T10:37:00.000Z,1899-12-31T00:01:48.000Z,male,29,Limpopo,youth,Morning,108
892523,Africa Magic,2016-03-27T11:01:00.000Z,1899-12-31T00:00:00.000Z,male,29,Limpopo,youth,Morning,0
892523,Trace TV,2016-03-27T20:22:00.000Z,1899-12-31T00:55:00.000Z,male,29,Limpopo,youth,Evening,3300
892523,Cartoon Network,2016-03-26T10:30:00.000Z,1899-12-31T00:01:16.000Z,male,29,Limpopo,youth,Morning,76
892523,Trace TV,2016-03-21T05:30:00.000Z,1899-12-31T00:12:36.000Z,male,29,Limpopo,youth,Morning,756
892523,Trace TV,2016-03-21T08:50:00.000Z,1899-12-31T00:05:36.000Z,male,29,Limpopo,youth,Morning,336
892523,Africa Magic,2016-03-21T18:23:00.000Z,1899-12-31T00:01:27.500Z,male,29,Limpopo,youth,Evening,87
771856,Trace TV,2016-02-06T09:28:00.000Z,1899-12-31T00:02:06.000Z,male,24,Kwazulu Natal,youth,Morning,126
808988,CNN,2016-02-20T13:41:00.000Z,1899-12-31T00:00:21.000Z,male,34,Gauteng,youth,Afternoon,21
808988,Supersport Live Events,2016-02-20T15:48:00.000Z,1899-12-31T00:05:06.000Z,male,34,Gauteng,youth,Afternoon,306
808988,Channel O,2016-02-20T22:02:00.000Z,1899-12-31T00:05:09.000Z,male,34,Gauteng,youth,Night,309
808988,CNN,2016-02-20T22:04:00.000Z,1899-12-31T00:00:09.000Z,male,34,Gauteng,youth,Night,9
730254,Channel O,2016-01-21T09:02:00.000Z,1899-12-31T01:59:48.000Z,male,26,Gauteng,youth,Morning,7188
771858,Supersport Live Events,2016-03-05T11:37:00.000Z,1899-12-31T00:01:46.000Z,male,27,Gauteng,youth,Morning,106
866202,ICC Cricket World Cup 2011,2016-03-16T11:31:00.000Z,1899-12-31T00:02:12.000Z,male,24,Gauteng,youth,Morning,132
808990,ICC Cricket World Cup 2011,2016-02-24T08:47:00.000Z,1899-12-31T00:00:58.000Z,male,39,Western Cape,adults,Morning,58
2090526,Africa Magic,2016-02-21T18:18:00.000Z,1899-12-31T00:01:21.000Z,male,52,Mpumalanga,adults,Evening,81
2090526,Africa Magic,2016-02-14T11:54:00.000Z,1899-12-31T00:00:36.000Z,male,52,Mpumalanga,adults,Morning,36
2090526,Africa Magic,2016-03-24T01:41:00.000Z,1899-12-31T00:02:21.500Z,male,52,Mpumalanga,adults,Night,141
2090526,Boomerang,2016-01-23T06:03:00.000Z,1899-12-31T00:49:27.000Z,male,52,Mpumalanga,adults,Morning,2967
2090526,Africa Magic,2016-03-04T21:35:00.000Z,1899-12-31T00:32:29.000Z,male,52,Mpumalanga,adults,Night,1949
2090526,Africa Magic,2016-01-30T11:41:00.000Z,1899-12-31T00:00:38.000Z,male,52,Mpumalanga,adults,Morning,38
2090526,Africa Magic,2016-01-28T20:21:00.000Z,1899-12-31T00:10:41.500Z,male,52,Mpumalanga,adults,Evening,641
2090526,Africa Magic,2016-01-17T07:44:00.000Z,1899-12-31T00:00:21.500Z,male,52,Mpumalanga,adults,Morning,21
2090526,Boomerang,2016-03-07T10:18:00.000Z,1899-12-31T00:01:14.000Z,male,52,Mpumalanga,adults,Morning,74
939659,Africa Magic,2016-03-19T19:09:00.000Z,1899-12-31T00:02:57.000Z,male,21,Limpopo,youth,Evening,177
939659,SuperSport Blitz,2016-03-19T19:11:00.000Z,1899-12-31T00:01:08.000Z,male,21,Limpopo,youth,Evening,68
939659,Trace TV,2016-03-31T17:51:00.000Z,1899-12-31T00:02:18.000Z,male,21,Limpopo,youth,Evening,138
939659,Trace TV,2016-03-20T13:51:00.000Z,1899-12-31T00:32:21.000Z,male,21,Limpopo,youth,Afternoon,1941
939659,Cartoon Network,2016-03-20T17:23:00.000Z,1899-12-31T00:07:27.000Z,male,21,Limpopo,youth,Evening,447
939659,Africa Magic,2016-03-28T16:19:00.000Z,1899-12-31T00:01:46.500Z,male,21,Limpopo,youth,Afternoon,106
939659,ICC Cricket World Cup 2011,2016-03-28T10:45:00.000Z,1899-12-31T00:00:00.000Z,male,21,Limpopo,youth,Morning,0
